宜兴市杨巷镇镇龙村35MW（一期）渔光互补光伏电站,光伏,2017/1/23,2017,35,119.5166667,31.11666667,并网,安徽省,淄博市,淄川区,龙泉镇
宜兴市杨巷镇瀚宜能源87MW渔光互补光伏发电项目,光伏,2018/6/19,2018,87,116.0018253,31.5,并网,安徽省,运城市,绛县,冷口乡
金风阳西儒洞分散式风电项目一区,风电,,,40,111.6604723,21.81327186,核准,广东省,阳江市,阳西县,程村镇
金风阳西儒洞分散式风电项目二区,风电,,,40,111.6251744,21.86738191,核准,广东省,阳江市,阳西县,塘口镇
沂源富翔燕崖镇40兆瓦光伏电站,光伏,2016/12/30,2016,40,118.2181155,36.20535896,并网,山东省,泰州市,兴化市,永丰镇
沂南中草药种植一体化三期19MW光伏电站项目,光伏,2016/6/29,2016,19,118.5574085,35.62719353,并网,山东省,盐城市,大丰区,火丰麋鹿国家级自然保护区
沂南力诺太阳能电力工程一期20MW光伏发电项目,光伏,2016/1/29,2016,20,118.4907345,35.62066739,并网,山东省,盐城市,大丰区,大中街道
金风新时代叶县官庄风电场,风电,,,40,113.2667,33.3667,核准,河南省,南阳市,方城县,杨楼镇
沂南力诺太阳能电力工程二期10MW农光互补光伏发电项目,光伏,2016/6/29,2016,10,118.5083846,35.64902675,并网,山东省,乌鲁木齐市,达坂城区,达坂城镇
金风乌鲁木齐达坂城风电200MW工程项目,风电,,,200,88.3340812,43.363,核准,新疆维吾尔自治区,乌鲁木齐市,达坂城区,达坂城镇
金风天润木垒100MW风力发电项目,风电,,,100,90.292515,43.840308,核准,新疆维吾尔自治区,昌吉回族自治州,木垒哈萨克自治县,木垒镇
金风松原长岭龙凤湖风电制氢示范200MW工程项目,风电,,,200,123.5,44.65,核准,吉林省,松原市,长岭县,三十号乡
金风润天岿美山风电场,风电,,,60,115.0618797,24.7155711,核准,江西省,赣州市,定南县,历市镇
金风清电兰考县青兰风电场项目,风电,,,50,114.2144977,34.88809032,核准,河南省,郑州市,中牟县,狼城岗镇
伊吾太科光伏电力伊吾20MW光伏发电项目,光伏,2013/12/28,2013,20,94.93333333,43.6,并网,新疆维吾尔自治区,七台河市,勃利县,勃利镇
金风科技张北县二台镇100MW风电项目,风电,,,100,114.93,41.3666,核准,河北省,张家口市,张北县,二台镇
金风科技天门天顺干驿风电场,风电,,,70,114.390875,30.50354828,规划,湖北省,武汉市,洪山区,关山街道
金风科技南彰50兆瓦风力发电项目,风电,,,50,114.2979267,34.7399152,规划,河南省,开封市,鼓楼区,仙人庄街道
金风科技河北有限公司内丘县10万KW光伏电站项目,光伏,,,100,114.518493,37.292858,核准,河北省,邢台市,内丘县,内丘镇
伊犁新晖光伏发电四师61团20MW光伏发电项目,光伏,2015/11/3,2015,20,80.41666667,44.31666667,并网,新疆维吾尔自治区,盐城市,大丰区,丰华街道
伊犁协鑫能源农四师30MW渔光互补光伏发电项目,光伏,2015/5/19,2015,30,80.46666667,44.26666667,并网,新疆维吾尔自治区,酒泉市,瓜州县,西湖乡
伊犁矽美仕新能源伊犁20MW光伏发电项目,光伏,2015/1/5,2015,20,80.43333333,44.28333333,并网,新疆维吾尔自治区,岳阳市,华容县,东山镇
叶城枫霖电力科技20MW光伏发电项目,光伏,2015/2/5,2015,20,77.4,37.75,并网,新疆维吾尔自治区,锦州市,义县,留龙沟镇
耀州区50兆瓦农业大棚光伏电站,光伏,2015/11/20,2015,50,108.9833333,34.91666667,并网,陕西省,锦州市,义县,前杨镇
耀晟富平50兆瓦光伏电站项目,光伏,2019/12/30,2019,50,109.5833333,34.98333333,并网,陕西省,锦州市,义县,白庙子乡
洋浦开发区三都华宇康新能源农光互补发电项目,光伏,2018/12/21,2018,15,109.2412,19.8381,并网,海南省,济南市,章丘区,文祖街道
杨家峪200兆瓦（一期20兆瓦）光伏电站项目,光伏,2016/4/14,2016,20,117.6321282,36.32032034,并网,山东省,哈密市,伊吾县,前山哈萨克族乡
阳原中久能源要家庄一期20MW光伏发电项目,光伏,2015/12/31,2015,20,114.2,40.05,并网,河北省,哈密市,伊州区,七角井镇
阳原千家营二期100兆瓦光伏并网电站项目（三期20兆瓦）,光伏,2017/3/10,2017,20,114.45,40.2,并网,河北省,哈密市,伊州区,七角井镇
阳原东润新能源开发有限公司阳原千家营二期100兆瓦光伏并网电站项目（二期30兆瓦项目）,光伏,2015/12/29,2015,30,114.3126667,40.12266667,并网,河北省,哈密市,伊州区,大泉湾乡
阳原东润新能源开发有限公司阳原千家营二期100兆瓦光伏并网电站项目,光伏,2015/10/8,2015,50,114.3666667,40.16666667,并网,河北省,德州市,夏津县,新盛店镇
阳原大黑沟一期100MWp光伏并网电站项目,光伏,2014/1/27,2014,100,114.7,40.33333333,并网,河北省,朝阳市,朝阳县,东大道乡
阳信县2017年集中式扶贫光伏电站建设项目,光伏,2018/6/30,2018,10,117.5918053,37.7030392,并网,山东省,包头市,达尔罕茂明安联合旗,百灵庙镇
阳西县白石岭有机蔬菜种植示范区30MW光伏电站项目,光伏,2016/9/2,2016,30,111.5833333,21.7,并网,广东省,包头市,达尔罕茂明安联合旗,百灵庙镇
阳江印山南药基地光伏电站项目,光伏,2016/1/22,2016,20,111.0012171,21.7,并网,广东省,包头市,达尔罕茂明安联合旗,百灵庙镇
阳江市阳春市马水镇石菉村（铜矿排土场）50MW农业光伏电站,光伏,2017/6/9,2017,50,111.6633,22.1815,并网,广东省,阿勒泰地区,阿勒泰市,萨尔胡松乡
阳江市阳春市河口镇金堡村50MW农业光伏电站项目,光伏,2016/5/18,2016,50,111.7,21.51666667,并网,广东省,阿拉善盟,阿拉善右旗,阿拉腾敖包镇
阳江市江城区双捷镇清冲村50MW农业光伏电站,光伏,2016/6/28,2016,50,111.73,21.91666667,并网,广东省,金昌市,金川区,宁远堡镇
阳光能源（青海）有限公司格尔木20兆瓦并网光伏发电,光伏,,,20,95.27333333,36.3478,并网,青海省,金昌市,金川区,宁远堡镇
阳光能源（青海）格尔木南出口二期20兆瓦并网光伏发电项目,光伏,2013/5/9,2013,20,94.932312,36.42434667,并网,青海省,金昌市,金川区,宁远堡镇
阳光电源灵璧县渔沟光伏电站项目,光伏,2016/12/29,2016,50,117.5666667,33.85,并网,安徽省,金昌市,金川区,宁远堡镇
阳光电源股份有限公司肃州区一期50兆瓦并网光伏发电项目,光伏,2013/7/18,2013,50,98.5876667,39.725323,并网,甘肃省,金昌市,金川区,滨河路街道
阳光电源股份有限公司肃州区二期50兆瓦并网光伏发电项目,光伏,2013/12/8,2013,50,95.46666667,39.86666667,并网,甘肃省,金昌市,金川区,宁远堡镇
阳光电源大庆市龙凤区20兆瓦（B区）光伏地面电站项目,光伏,2018/6/29,2018,20,125.0166667,46.38333333,并网,黑龙江省,金昌市,金川区,宁远堡镇
阳光电源大庆市龙凤区20兆瓦（A区）光伏地面电站项目,光伏,2018/6/29,2018,20,125,46.38333333,并网,黑龙江省,金昌市,金川区,宁远堡镇
金昌市洁源风能发电有限公司潮水山10万千瓦风电场项目,风电,,,100,102.3846851,38.62560336,规划,甘肃省,金昌市,金川区,双湾镇
阳东县大沟镇50MW光伏农业与光伏观光旅游综合利用示范项目,光伏,2015/7/28,2015,50,112.45,22,并网,广东省,金昌市,金川区,宁远堡镇
阳城国际发电有限责任公司晋城市阳城县阳城国际发电有限责任公司大唐山西阳城柳家河光伏发电项目3万KW光伏电站,光伏,2019/12/31,2019,30,112.421454,35.492181,并网,山西省,金昌市,金川区,宁远堡镇
羊老大50MW光伏电站项目,光伏,2019/12/31,2019,50,109.4,38.35,并网,陕西省,金昌市,金川区,宁远堡镇
羊八井20MW并网光伏电站项目,光伏,,,20,91.09939677,30.47310658,并网,西藏自治区,金昌市,金川区,宁远堡镇
扬州永泰新能源发展有限公司10MWp渔光互补光伏发电项目,光伏,2017/6/28,2017,10,119.7833333,32.98333333,并网,江苏省,金昌市,金川区,宁远堡镇
扬州市洁源光伏发电股份有限公司10MW渔光互补发电项目,光伏,2018/6/27,2018,10,90.25,33.52596305,并网,青海省,金昌市,金川区,宁远堡镇
扬州惠远太阳能电力有限公司,光伏,2015/12/30,2015,8,119.23,31.7472489,并网,江苏省,金昌市,金川区,宁远堡镇
扬州禾润新能源10MW渔光互补发电项目,光伏,2019/4/30,2019,10,119.9833333,33.98333333,并网,江苏省,金昌市,金川区,宁远堡镇
扬州光硕新能源有限公司30MWp渔光互补光伏发电项目,光伏,2016/3/9,2016,30,119.5666667,33.52635122,并网,江苏省,金昌市,金川区,滨河路街道
扬中市通威环太6MW渔光一体发电项目,光伏,2017/3/25,2017,6,119.7833333,32.28333333,并网,江苏省,天津市,宝坻区,宝平街道
金北（100MW）风电场项目,风电,,,100,119.036,33.019,规划,江苏省,淮安市,金湖县,黎城街道
解州分散式风电项目,风电,,,18,111.0367,35.31,核准,山西省,运城市,盐湖区,上王乡
捷恒新能源毛集魏庙风电项目,风电,,,50,116.999,32.625,核准,安徽省,淮南市,田家庵区,龙泉街道
洁远沧州沧县风电一期60MW工程项目,风电,,,60,117.05,38.1833,核准,河北省,沧州市,沧县,仵龙堂乡
洁源双牌牟江风电场,风电,,,100,111.6333333,25.76666667,核准,湖南省,永州市,双牌县,打鼓坪乡
洁源黄骅旧城风电场工程4万项目,风电,,,40,117.4933,38.2533,核准,河北省,沧州市,黄骅市,羊二庄回族乡
砚山县30MWp并网光伏发电项目,光伏,2015/8/27,2015,30,104.3348552,23.6058347,并网,云南省,沧州市,黄骅市,羊二庄回族乡
砚山县20MWp光伏并网发电项目,光伏,2015/4/9,2015,20,103,23.6,并网,云南省,沧州市,黄骅市,羊二庄回族乡
洁蓝灵寿曹庄3万kw光伏电站,光伏,,,30,114.389478,38.314629,核准,河北省,石家庄市,灵寿县,灵寿镇
节源临汾市尧都区3万kW光伏电站,光伏,,,30,111.58643,36.084562,核准,山西省,临汾市,尧都区,段店乡
揭阳揭西上砂风电场,风电,,,99,115.8152183,23.46880451,核准,广东省,揭阳市,揭西县,河婆街道
盐源协合光伏发电大河乡下大沟30MW光伏发电项目,光伏,2015/12/31,2015,30,101.6166667,27.48333333,并网,四川省,焦作市,马村区,马村街道
焦作达洋公司20兆瓦农光互补光伏电站项目,光伏,,,20,113.189448,35.242617,核准,河南省,焦作市,中站区,李封街道
胶州海德青光伏发电项目,光伏,,,40,120.0794792,36.32886052,核准,山东省,青岛市,胶州市,胶东街道
交口县水头镇光伏发电平价上网项目,光伏,,,300,111.187628,36.987873,核准,山西省,吕梁市,交口县,水头镇
交口桃红坡风电项目,风电,,,25,111.1352634,37.51853367,规划,山西省,吕梁市,离石区,莲花池街道
交口棋盘山风电场二期工程项目,风电,,,50,111.1747928,36.98170397,核准,山西省,吕梁市,交口县,水头镇
交口贾山底分散式风电项目,风电,,,5,111.1756028,36.97621397,核准,山西省,吕梁市,交口县,水头镇
交口白家庄分散式风电项目,风电,,,6,111.18107,36.98217,核准,山西省,吕梁市,交口县,水头镇
交城会立、横尖二期风电项目,风电,,,50,111.1452634,37.53853367,规划,山西省,吕梁市,离石区,凤山街道
盐源县塘泥湾一期20MW光伏电站项目,光伏,2015/12/31,2015,20,101.45,27.51666667,并网,四川省,运城市,绛县,冷口乡
盐源县塘泥湾二期20MW光伏电站项目,光伏,2015/12/31,2015,20,101.4,27.56666667,并网,四川省,运城市,闻喜县,后宫乡
蒋家沙50MW海上风电项目,风电,,,50,120.474433,32.539196,核准,江苏省,南通市,海安市,西城街道
盐源县浑水塘30MW光伏电站项目,光伏,2016/1/17,2016,30,101.6166667,27.48333333,并网,四川省,崇左市,江州区,驮卢镇
江永县竹塘岭风电场,风电,,,50,111.6958837,25.46378468,核准,湖南省,永州市,道县,蚣坝镇
江永县松柏风电场,风电,,,50,111.6623483,25.46229271,核准,湖南省,永州市,道县,蚣坝镇
江永铜山岭风电场一期工程,风电,,,50,111.4417167,25.19748333,核准,湖南省,永州市,江永县,松柏瑶族乡
江永铜山岭风电场二期工程,风电,,,50,111.7039562,25.5550784,规划,湖南省,永州市,道县,白马渡镇
盐池县华秦20MWp地面太阳能发电项目,光伏,2017/6/30,2017,20,106.6166667,37.58333333,并网,宁夏回族自治区,锡林郭勒盟,多伦县,多伦淖尔镇
盐池县光大15MWp光伏电站项目,光伏,2016/6/30,2016,15,106.9,37.56666667,并网,宁夏回族自治区,九江市,庐山市,白鹿镇
盐城乾能太阳能发电有限公司盐城乾能射阳盐场20MW集中式光伏发电项目,光伏,2017/6/30,2017,20,120.3833333,33.65,并网,江苏省,宜春市,奉新县,干洲镇
江西省修水县20MW山地林业光伏发电项目,光伏,,,20,114.5624267,29.05280056,核准,江西省,九江市,修水县,宁州镇
江西日光源发电有限公司200MW地面光伏电站,光伏,,,200,117.3209129,28.36579021,核准,江西省,鹰潭市,贵溪市,河潭镇
江西日光源发电有限公司100MW地面光伏电站,光伏,,,100,117.2924637,28.32806876,核准,江西省,鹰潭市,贵溪市,河潭镇
焉耆县华光发电一期30MW光伏发电项目,光伏,2015/8/3,2015,30,86.30270556,42.01740833,并网,新疆维吾尔自治区,九江市,彭泽县,瀼溪镇
江西科陆售电有限公司,光伏,,,10,114.4833333,27.55,核准,江西省,吉安市,安福县,山庄乡
江西景德半导体横溪光桥（妇女）水库10MWp渔光互补光伏发电项目,光伏,,,10,117.2059505,29.29510682,核准,江西省,景德镇市,昌江区,新枫街道
江西进贤10MW农光一体化项目,光伏,,,10,116.2831125,28.44617961,核准,江西省,南昌市,进贤县,七里乡
江西华电永修艾城60MW光伏电站发电项目,光伏,,,60,115.812665,29.10441343,核准,江西省,九江市,永修县,艾城镇
焉耆县光润新能源发电20MW光伏发电项目,光伏,2014/12/31,2014,20,86.57199447,42.05908402,并网,新疆维吾尔自治区,上饶市,横峰县,岑阳镇
江西海东叶坪30MWp光伏电站,光伏,,,30,116.033421,25.891666,核准,江西省,赣州市,瑞金市,象湖镇
江西东华种畜禽有限公司屋顶太阳能发电站项目10千伏接网工程,光伏,,,282.72,116.6493056,28.33893934,规划,江西省,抚州市,东乡区,杨桥殿镇
焉耆华能光伏发电一期20MW光伏发电项目,光伏,2016/1/7,2016,20,86.03131111,42.09485,并网,新疆维吾尔自治区,赣州市,定南县,岭北镇
江西定南岿美山风电场,风电,,,60,114.8333333,24.58333333,核准,广东省,河源市,和平县,浰源镇
江西大唐国际武宁太阳山风电场项目,风电,,,36,114.55,29.33333333,核准,江西省,九江市,武宁县,船滩镇
烟台神联飞航新能源招远15MW农业大棚光伏发电项目,光伏,2016/5/3,2016,15,120.4997336,37.43707271,并网,山东省,赣州市,安远县,镇岗乡
烟台华电能源福山回里20兆瓦光伏发电项目,光伏,2016/12/27,2016,20,121.3220514,37.5969412,并网,,九江市,都昌县,多宝乡
烟台德联观水埠西头20兆瓦光伏发电项目,光伏,2015/12/31,2015,20,121.6134781,37.41917696,并网,山东省,上饶市,广信区,董团乡
江苏竹根沙（H2#）300MW海上风电场项目,风电,,,300,120.327,32.873,核准,江苏省,盐城市,东台市,东台镇
江苏振发新能源兰州新区秦川镇20兆瓦光伏发电项目,光伏,,,20,103.8315925,36.06128343,核准,甘肃省,兰州市,城关区,张掖路街道
亚洲新能源太阳能发电（酒泉）肃州区东洞滩9MW并网光伏发电项目,光伏,2019/6/30,2019,9,98.52166667,39.7545,并网,甘肃省,武威市,古浪县,黄花滩镇
江苏远塔沾化下河30MW风电场项目,风电,,,30,118.06,37.72,核准,山东省,滨州市,沾化区,富国街道
江苏仪征月塘风电项目,风电,,,50,119.129,32.288,规划,江苏省,扬州市,仪征市,真州镇
江苏一二三电力工程抚州临川青泥19MWp光伏电站发电项目,光伏,,,19,116.4027181,28.01422522,核准,江西省,抚州市,临川区,湖南乡
亚洲新能源太阳能发电(酒泉)肃州区20兆瓦并网光伏发电项目,光伏,2013/12/28,2013,20,98.554667,39.745,并网,甘肃省,盐城市,射阳县,射阳盐场
亚洲新能源（金湖）太阳能发电有限公司9.8MW光伏发电项目,光伏,2015/12/30,2015,9.8,118.82,33.35,并网,江苏省,扬州市,江都区,邵伯镇
亚洲新能源(敦煌)太阳能发电敦煌七里镇20兆瓦并网光伏发电项目,光伏,2014/12/27,2014,20,94.45,40.1,并网,甘肃省,盐城市,响水县,响水镇
亚玛顿兴仁县鲁础营3万KW农业光伏电站,光伏,2019/12/24,2019,30,106.038574,27.014345,并网,贵州省,盐城市,响水县,响水镇
江苏万茂纺织有限公司分散式风电项目,风电,,,7.5,119.805,33.469,规划,江苏省,盐城市,建湖县,近湖街道
江苏通灵电器股份有限公司罗田分公司胜利镇翁家垸大畈39MW农光互补光伏发电站项目,光伏,,,30,115.472812,30.86795198,核准,湖北省,黄冈市,罗田县,大河岸镇
寻乌诺通新能源开发有限公司50MW地面光伏发电项目,光伏,2016/7/20,2016,50,115.6612762,25.00141505,并网,江西省,徐州市,沛县,汉兴街道
宣威羊场农光互补项目,光伏,2018/6/29,2018,30,104.1026483,26.21990926,并网,云南省,宿迁市,沭阳县,吴集镇
江苏舜大扬州市邗江现代渔业产业园108MW鱼塘水面光伏电站项目,光伏,,,108,119.426667,32.76666667,核准,江苏省,扬州市,高邮市,高邮街道
宣化县龙洞山光伏发电30MW光伏发电项目,光伏,2015/1/31,2015,30,114.8333333,40.21666667,并网,河北省,淮安市,金湖县,陈桥镇
宣化旷达50兆瓦奥运迎宾光伏廊道项目（一期30兆瓦）,光伏,2018/11/16,2018,30,115.1833333,40.55,并网,河北省,,,
江苏射阳海上南区H3#项目,风电,,,300,120.6,33.77,核准,,,,
江苏如东H5#海上风电场工程,风电,,,300,121.75,32.71667,核准,,,,
江苏如东H2#海上风电场工程,风电,,,350,121.121,32.77,核准,,,,
江苏如东H14#海上风电场项目,风电,,,200,121.449,32.683,核准,,,,
宣化80兆瓦奥运迎宾光伏廊道项目,光伏,2017/11/4,2017,80,114.8333333,40.31666667,并网,河北省,南通市,如东县,城中街道
徐州正辉太阳能电力有限公司18MW光伏电站项目,光伏,2015/12/31,2015,18,116.15,34.11666667,并网,河南省,南通市,如东县,城中街道
徐州亿通光电有限公司10MW渔光互补光伏电站,光伏,2015/12/30,2015,10,117.0895,34.743,并网,山东省,盐城市,射阳县,合德镇
江苏隆昌新能源常州市武进戚墅堰工业厂房光伏发电项目30MWp常州武进戚墅堰区工业厂房光伏发电项目,光伏,,,30,119.9166667,31.71666667,核准,江苏省,常州市,武进区,牛塘镇
江苏隆昌10MWp常州市新北区工业厂房屋顶光伏发电示范项目,光伏,,,10,119.9666667,31.81666667,核准,江苏省,常州市,新北区,三井街道
江苏连云港灌云500MW高效光伏示范项目,光伏,,,500,119.246534,34.288616,核准,江苏省,连云港市,灌云县,侍庄街道
徐州鑫日光伏电力有限公司二期10MW渔光互补光伏发电项目,光伏,2016/6/30,2016,10,119.9133333,34.41,并网,江苏省,盐城市,亭湖区,便仓镇
徐州鑫日光伏电力有限公司10MW渔光互补光伏发电项目,光伏,2015/12/31,2015,10,117.2249039,34.51666667,并网,山东省,吐鲁番市,托克逊县,库米什镇
徐州协鑫光伏电力有限公司20MW光伏发电项目,光伏,,,20,116.867,34.847,并网,江苏省,盐城市,阜宁县,阜城街道
徐州顺泰新能源发电有限公司15MW光伏电站项目,光伏,2015/12/28,2015,15,117.9455556,34.02006148,并网,江苏省,盐城市,滨海县,坎南街道
江苏嘉鑫洪泽区三河镇风电项目,风电,,,62.5,118.9833333,33.16666667,核准,江苏省,淮安市,金湖县,陈桥镇
徐州立澜新能源科技有限公司沛县6MW煤矿塌陷地光伏发电项目,光伏,2014/6/26,2014,6,116.9166667,34.71666667,并网,江苏省,盐城市,射阳县,合德镇
徐州今典新能源6.3MWP光伏发电项目,光伏,2015/12/24,2015,6.3,117.2333333,32.65524532,并网,安徽省,泰州市,姜堰区,大伦镇
徐州国晟光伏电力有限公司10MW农光互补光伏电站项目,光伏,2016/12/31,2016,10,116.9644633,34.71666667,并网,江苏省,盐城市,射阳县,合德镇
徐州丰晟新能源有限公司10MW集中式光伏发电项目,光伏,2015/12/27,2015,10,116.4681667,34.69016667,并网,江苏省,滁州市,天长市,大通镇
江苏华威启东H2#海上风电场项目,风电,,,250,121.9455,31.916,核准,,,,
江苏华威启东H1#海上风电场项目,风电,,,250,121.9422,31.9778,核准,,,,
江苏华电扬州仪征刘集镇100MW风电项目,风电,,,100,119.119,32.268,核准,江苏省,扬州市,仪征市,真州镇
徐闻县峙头村40MWp光伏发电项目,光伏,2017/6/27,2017,40,110.0095,20.37633333,并网,广东省,淮安市,清江浦区,武墩镇
徐闻县粤水电能源鲤鱼潭水库二期20MW光伏发电项目,光伏,2017/5/31,2017,20,110.091,20.4001,并网,广东省,,,
徐闻县粤水电能源鲤鱼潭水库40MW光伏发电项目,光伏,2016/7/29,2016,40,110.09,20.4,并网,广东省,盐城市,响水县,灌东盐场
徐闻南山60MW渔光互补光伏发电项目一期40MWp,光伏,2017/5/17,2017,40,110.075,20.271,并网,广东省,南通市,海安市,北城街道
徐闻鲤鱼潭水库光伏电站三期30兆瓦项目,光伏,2017/5/31,2017,30,110.092,20.4002,并网,广东省,南通市,海安市,北城街道
秀美怀来50兆瓦奥运迎宾光伏廊道项目（一期40兆瓦）,光伏,2017/9/28,2017,40,115.45,40.26666667,并网,河北省,宿迁市,泗阳县,众兴镇
宿州协鑫埇桥灰古一期20MW农光互补光伏电站项目,光伏,2017/5/15,2017,20,117.3555817,33.68333333,并网,安徽省,盐城市,射阳县,黄沙港镇
江苏国信淮安50MW风力发电项目,风电,,,50,119.052,33.686,建设,江苏省,淮安市,淮阴区,淮高镇
江苏灌能新能源有限公司10MW（二期）地面集中式光伏电站项目,光伏,,,10,119.9833333,34.68333333,核准,,,,
宿州协鑫埇桥灰古二期20MW农光互补光伏电站项目,光伏,2017/5/18,2017,20,117.0666667,34.09129253,并网,安徽省,盐城市,盐都区,秦南镇
宿州金阳新能源经开区前付20MW农光互补光伏电站项目,光伏,2016/6/29,2016,20,116.9833333,33.58333333,并网,安徽省,,,
宿州金阳新能源经开区河拐20MW农光互补光伏电站项目,光伏,2016/12/15,2016,20,116.9833333,33.6,并网,安徽省,扬州市,宝应县,射阳湖镇
江山永泰招远桃源阳光农业光伏50MW电站项目,光伏,,,50,120.4481059,37.37661816,核准,山东省,烟台市,招远市,温泉街道
宿州华阳新能源埇桥祁县50MW采煤沉陷区水面光伏发电项目,光伏,2017/12/30,2017,50,117,33.45,并网,安徽省,衢州市,江山市,贺村镇
江门广发渔业光伏有限公司台山渔业光伏产业园二期100MW项目（第二部分13MW）,光伏,,,100,112.463887,,核准,,,,
宿州符阳埇桥符离牛口50兆瓦地面光伏电站项目,光伏,2018/6/21,2018,50,116.9658819,33.83333333,并网,安徽省,江门市,台山市,台城街道
江华县界牌风电场,风电,,,50,111.6618043,25.141937,核准,湖南省,永州市,江华瑶族自治县,涔天河镇
江华萌渚岭三期（金壁）风电项目,风电,,,50,111.5932,25.1369,核准,湖南省,永州市,江华瑶族自治县,沱江镇
江华萌渚岭风电场,风电,,,50,111.5929129,25.19366949,核准,湖南省,永州市,江华瑶族自治县,沱江镇
江华萌渚岭二期(回龙)风电项目,风电,,,50,111.5933,25.137,核准,湖南省,永州市,江华瑶族自治县,沱江镇
江华姑婆山风电场,风电,,,50,111.6532525,25.15809171,建设,湖南省,永州市,江华瑶族自治县,涔天河镇
江华白芒营风电场项目,风电,,,48,111.95,25.2,核准,湖南省,永州市,江华瑶族自治县,湘江乡
江华白芒营二期（东大）风电项目,风电,,,48,111.5973057,25.16388997,核准,湖南省,永州市,江华瑶族自治县,沱江镇
江都协鑫武坚风电场,风电,,,50,119.576,32.443,规划,江苏省,扬州市,江都区,仙女镇
江城德佑新能源电力发展有限公司100兆瓦并网农业光伏发电项目,光伏,,,100,101.8610769,22.58520095,核准,云南省,普洱市,江城哈尼族彝族自治县,勐烈镇
健安城(内蒙古)风电开发有限公司太仆寺旗10万千瓦风电项目,风电,,,100,115.82,43.46,核准,内蒙古自治区,锡林郭勒盟,阿巴嘎旗,洪格尔高勒镇
建投康保大英图平价上网示范项目,风电,,,100,114.606356,41.858637,核准,河北省,张家口市,康保县,康保镇
建水县五里冲畜光互补光伏电站,光伏,,,21.6,102.8255681,23.63505737,规划,云南省,红河哈尼族彝族自治州,建水县,临安镇
宿州符阳埇桥符离50MW地面光伏电站项目,光伏,2015/12/30,2015,50,116.9666667,33.81666667,并网,安徽省,红河哈尼族彝族自治州,建水县,临安镇
宿迁正辉太阳能电力宿豫关庙镇20MW渔光互补光伏发电项目,光伏,2015/12/31,2015,20,118.5333333,33.91666667,并网,江苏省,红河哈尼族彝族自治州,建水县,面甸镇
宿迁兴塘河10MWp光伏发电项目,光伏,2016/6/25,2016,10,118.4919139,33.38,并网,江苏省,呼和浩特市,和林格尔县,新店子镇
建平中鑫电力新能源有限公司开发建设400MW平价上网光伏示范项目,光伏,,,400,116.413384,39.910925,核准,北京市,北京市,东城区,东华门街道
建平天朗三家6.6MW分散式风电项目,风电,,,6.6,119.35,41.66666667,核准,辽宁省,朝阳市,建平县,三家蒙古族乡
建平华阳朱碌科20MW光伏发电项目,光伏,,,20,119.6370121,41.40309355,规划,辽宁省,朝阳市,建平县,富山街道
宿迁三有太阳能泗洪魏营镇15MW渔光互补光伏发电项目,光伏,2014/12/30,2014,15,118.3833333,33.76666667,并网,江苏省,哈尔滨市,宾县,胜利镇
宿迁9.3MWp屋顶光伏并网电站项目,光伏,2011/11/21,2011,9.3,118.22,33.731,并网,江苏省,盐城市,盐都区,楼王镇
建湖县国源新能源开发有限公司新上（三期）20MW集中式光伏电站项目,光伏,,,20,119.8,33.3,核准,江苏省,盐城市,盐都区,楼王镇
兴义市中弘新能源清水河70MW光伏发电项目,光伏,2016/6/6,2016,70,104.8833333,25.3,并网,贵州省,盐城市,建湖县,近湖街道
兴义市白碗窑光伏电站,光伏,2017/6/21,2017,40,104.7666667,25.05,并网,贵州省,泰州市,兴化市,垛田街道
兴业太阳能郧西土门30MWp地面光伏电站,光伏,2016/6/29,2016,30,110.4666789,33.04092946,并网,湖北省,阳泉市,盂县,南娄镇
兴电新能源兴义市甲马石5万kW农业光伏电站项目,光伏,2019/12/30,2019,50,104.902461,25.098113,并网,贵州省,平顶山市,郏县,薛店镇
嘉泽羊老大横山一期50MW风电项目,风电,,,50,109.7770998,38.38793434,核准,陕西省,榆林市,榆阳区,牛家梁镇
邢台县太子井乡100兆瓦光伏发电项目,光伏,2015/6/27,2015,100,114.2833333,37,并网,河北省,吴忠市,同心县,豫海镇
邢台县50兆瓦太阳能光伏地面电站并网发电项目,光伏,2014/12/30,2014,50,114.8416667,36.80833333,并网,河北省,吴忠市,利通区,高闸镇
嘉寓光伏临邑9.56MW分布式光伏发电项目,光伏,,,9.56,116.873404,37.196169,核准,山东省,德州市,临邑县,邢侗街道
邢台西黄村镇30兆瓦光伏并网发电项目（一期20兆瓦）,光伏,2016/6/30,2016,20,114.2666667,37.13333333,并网,河北省,嘉峪关市,,峪泉镇
嘉峪关正泰100兆瓦并网光伏发电项目一期30兆瓦项目,光伏,,,30,97.98333333,39.76666667,核准,甘肃省,嘉峪关市,,峪泉镇
邢台市内丘县柳林镇50兆瓦地面电站项目（一期20兆瓦）,光伏,2016/11/28,2016,20,114.3333333,37.31666667,并网,河北省,嘉峪关市,,峪泉镇
星村镇20MW农光互补光伏发电项目,光伏,2016/9/14,2016,20,117.2989069,35.67296466,并网,山东省,嘉峪关市,,峪泉镇
信义新能源寿县东大圩100MWp渔光互补光伏电站项目,光伏,2016/12/24,2016,100,116.73,32.16666667,并网,安徽省,嘉峪关市,,峪泉镇
信义新能源寿县安丰镇100MWp渔光互补光伏电站项目,光伏,2016/9/30,2016,100,116.75,32.17,并网,安徽省,嘉峪关市,,峪泉镇
